pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,year,month,day,day_name,revenue,hour
45543.0,20000.0,four_cheese_l,1.0,2015-06-12,16:35:24,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,6,12,Friday,17.95,16
45544.0,20000.0,mediterraneo_l,1.0,2015-06-12,16:35:24,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015,6,12,Friday,20.25,16
45545.0,20000.0,sicilian_m,1.0,2015-06-12,16:35:24,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,16.25,16
45546.0,20001.0,cali_ckn_s,1.0,2015-06-12,16:36:42,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,12.75,16
45547.0,20002.0,calabrese_l,1.0,2015-06-12,16:38:43,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,6,12,Friday,20.25,16
45548.0,20002.0,thai_ckn_m,1.0,2015-06-12,16:38:43,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,6,12,Friday,16.75,16
45549.0,20002.0,veggie_veg_s,1.0,2015-06-12,16:38:43,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,6,12,Friday,12.0,16
45550.0,20003.0,ckn_alfredo_l,1.0,2015-06-12,16:44:37,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,2015,6,12,Friday,20.75,16
45551.0,20003.0,classic_dlx_m,1.0,2015-06-12,16:44:37,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,6,12,Friday,16.0,16
45552.0,20003.0,spicy_ital_l,1.0,2015-06-12,16:44:37,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,6,12,Friday,20.75,16
45553.0,20003.0,thai_ckn_s,1.0,2015-06-12,16:44:37,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,6,12,Friday,12.75,16
45554.0,20004.0,sicilian_s,1.0,2015-06-12,17:11:38,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,12.25,17
45555.0,20005.0,big_meat_s,1.0,2015-06-12,17:30:28,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,6,12,Friday,12.0,17
45556.0,20005.0,ckn_alfredo_m,1.0,2015-06-12,17:30:28,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,2015,6,12,Friday,16.75,17
45557.0,20005.0,green_garden_s,1.0,2015-06-12,17:30:28,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015,6,12,Friday,12.0,17
45558.0,20005.0,southw_ckn_l,1.0,2015-06-12,17:30:28,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015,6,12,Friday,20.75,17
45559.0,20006.0,cali_ckn_l,1.0,2015-06-12,17:53:59,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,20.75,17
45560.0,20006.0,spinach_fet_l,1.0,2015-06-12,17:53:59,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,6,12,Friday,20.25,17
45561.0,20007.0,big_meat_s,2.0,2015-06-12,17:59:22,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,6,12,Friday,24.0,17
45562.0,20008.0,mexicana_m,1.0,2015-06-12,18:17:33,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015,6,12,Friday,16.0,18
45563.0,20008.0,peppr_salami_m,1.0,2015-06-12,18:17:33,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,6,12,Friday,16.5,18
45564.0,20008.0,spicy_ital_l,1.0,2015-06-12,18:17:33,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,6,12,Friday,20.75,18
45565.0,20008.0,spinach_supr_s,1.0,2015-06-12,18:17:33,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,6,12,Friday,12.5,18
45566.0,20009.0,cali_ckn_m,1.0,2015-06-12,18:18:11,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,16.75,18
45567.0,20009.0,southw_ckn_l,1.0,2015-06-12,18:18:11,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,2015,6,12,Friday,20.75,18
45568.0,20009.0,veggie_veg_m,1.0,2015-06-12,18:18:11,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,6,12,Friday,16.0,18
45569.0,20010.0,pepperoni_m,1.0,2015-06-12,18:27:18,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,6,12,Friday,12.5,18
45570.0,20010.0,spicy_ital_s,1.0,2015-06-12,18:27:18,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,6,12,Friday,12.5,18
45571.0,20010.0,spin_pesto_m,1.0,2015-06-12,18:27:18,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015,6,12,Friday,16.5,18
45572.0,20010.0,spinach_fet_l,1.0,2015-06-12,18:27:18,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,6,12,Friday,20.25,18
45573.0,20011.0,five_cheese_l,1.0,2015-06-12,18:31:41,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,2015,6,12,Friday,18.5,18
45574.0,20011.0,ital_cpcllo_s,1.0,2015-06-12,18:31:41,12.0,12.0,S,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015,6,12,Friday,12.0,18
45575.0,20011.0,sicilian_s,1.0,2015-06-12,18:31:41,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,12.25,18
45576.0,20011.0,soppressata_m,1.0,2015-06-12,18:31:41,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015,6,12,Friday,16.5,18
45577.0,20012.0,cali_ckn_s,1.0,2015-06-12,18:34:20,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,12.75,18
45578.0,20012.0,ital_supr_m,1.0,2015-06-12,18:34:20,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,16.5,18
45579.0,20013.0,prsc_argla_s,1.0,2015-06-12,18:39:34,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,6,12,Friday,12.5,18
45580.0,20014.0,ital_cpcllo_l,1.0,2015-06-12,18:44:14,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015,6,12,Friday,20.5,18
45581.0,20014.0,mediterraneo_l,1.0,2015-06-12,18:44:14,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,2015,6,12,Friday,20.25,18
45582.0,20014.0,peppr_salami_l,1.0,2015-06-12,18:44:14,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,6,12,Friday,20.75,18
45583.0,20014.0,thai_ckn_s,1.0,2015-06-12,18:44:14,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,6,12,Friday,12.75,18
45584.0,20015.0,bbq_ckn_s,1.0,2015-06-12,18:45:05,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,6,12,Friday,12.75,18
45585.0,20015.0,spinach_supr_l,1.0,2015-06-12,18:45:05,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,6,12,Friday,20.75,18
45586.0,20016.0,ital_supr_l,1.0,2015-06-12,18:46:31,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,20.75,18
45587.0,20017.0,spinach_fet_s,1.0,2015-06-12,18:51:46,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,6,12,Friday,12.0,18
45588.0,20018.0,the_greek_xl,1.0,2015-06-12,19:02:39,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,6,12,Friday,25.5,19
45589.0,20019.0,ital_supr_l,1.0,2015-06-12,19:12:02,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,20.75,19
45590.0,20020.0,spin_pesto_m,1.0,2015-06-12,19:12:35,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,2015,6,12,Friday,16.5,19
45591.0,20021.0,four_cheese_l,1.0,2015-06-12,19:26:11,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,6,12,Friday,17.95,19
45592.0,20022.0,green_garden_m,1.0,2015-06-12,19:33:18,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,2015,6,12,Friday,16.0,19
45593.0,20023.0,big_meat_s,1.0,2015-06-12,19:38:41,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,2015,6,12,Friday,12.0,19
45594.0,20023.0,brie_carre_s,1.0,2015-06-12,19:38:41,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,2015,6,12,Friday,23.65,19
45595.0,20023.0,hawaiian_m,1.0,2015-06-12,19:38:41,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,6,12,Friday,13.25,19
45596.0,20023.0,ital_supr_l,1.0,2015-06-12,19:38:41,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,20.75,19
45597.0,20024.0,bbq_ckn_l,1.0,2015-06-12,19:45:12,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,6,12,Friday,20.75,19
45598.0,20024.0,cali_ckn_m,1.0,2015-06-12,19:45:12,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,16.75,19
45599.0,20024.0,peppr_salami_m,1.0,2015-06-12,19:45:12,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,6,12,Friday,16.5,19
45600.0,20024.0,prsc_argla_s,1.0,2015-06-12,19:45:12,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,6,12,Friday,12.5,19
45601.0,20025.0,veggie_veg_m,2.0,2015-06-12,19:45:13,16.0,32.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,2015,6,12,Friday,32.0,19
45602.0,20026.0,ckn_pesto_l,1.0,2015-06-12,19:55:32,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,6,12,Friday,20.75,19
45603.0,20026.0,spinach_fet_m,1.0,2015-06-12,19:55:32,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,6,12,Friday,16.0,19
45604.0,20027.0,pepperoni_l,1.0,2015-06-12,19:57:34,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,6,12,Friday,15.25,19
45605.0,20027.0,prsc_argla_s,1.0,2015-06-12,19:57:34,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,6,12,Friday,12.5,19
45606.0,20027.0,spinach_fet_s,1.0,2015-06-12,19:57:34,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,6,12,Friday,12.0,19
45607.0,20028.0,hawaiian_s,1.0,2015-06-12,19:58:59,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,6,12,Friday,10.5,19
45608.0,20028.0,ital_supr_s,1.0,2015-06-12,19:58:59,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,12.5,19
45609.0,20028.0,sicilian_s,1.0,2015-06-12,19:58:59,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,12.25,19
45610.0,20028.0,the_greek_xl,1.0,2015-06-12,19:58:59,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,6,12,Friday,25.5,19
45611.0,20029.0,sicilian_s,1.0,2015-06-12,19:59:00,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,12.25,19
45612.0,20030.0,cali_ckn_m,1.0,2015-06-12,20:15:16,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,6,12,Friday,16.75,20
45613.0,20030.0,mexicana_l,1.0,2015-06-12,20:15:16,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015,6,12,Friday,20.25,20
45614.0,20030.0,napolitana_s,1.0,2015-06-12,20:15:16,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,6,12,Friday,12.0,20
45615.0,20030.0,pepperoni_m,1.0,2015-06-12,20:15:16,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,6,12,Friday,12.5,20
45616.0,20031.0,classic_dlx_l,1.0,2015-06-12,20:19:33,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,6,12,Friday,20.5,20
45617.0,20031.0,hawaiian_l,1.0,2015-06-12,20:19:33,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,6,12,Friday,16.5,20
45618.0,20032.0,napolitana_m,1.0,2015-06-12,20:36:44,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,2015,6,12,Friday,16.0,20
45619.0,20032.0,peppr_salami_l,1.0,2015-06-12,20:36:44,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,2015,6,12,Friday,20.75,20
45620.0,20032.0,sicilian_l,1.0,2015-06-12,20:36:44,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,6,12,Friday,20.25,20
45621.0,20032.0,spicy_ital_l,1.0,2015-06-12,20:36:44,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,6,12,Friday,20.75,20
45622.0,20033.0,soppressata_m,1.0,2015-06-12,21:02:20,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,2015,6,12,Friday,16.5,21
45623.0,20033.0,thai_ckn_l,1.0,2015-06-12,21:02:20,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,6,12,Friday,20.75,21
45624.0,20034.0,ital_supr_m,1.0,2015-06-12,22:11:13,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,2015,6,12,Friday,16.5,22
45625.0,20034.0,thai_ckn_l,1.0,2015-06-12,22:11:13,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,2015,6,12,Friday,20.75,22
45626.0,20035.0,calabrese_m,1.0,2015-07-12,11:15:34,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,7,12,Sunday,16.25,11
45627.0,20036.0,classic_dlx_m,1.0,2015-07-12,11:16:57,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,12,Sunday,16.0,11
45628.0,20036.0,spinach_supr_l,1.0,2015-07-12,11:16:57,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,2015,7,12,Sunday,20.75,11
45629.0,20037.0,cali_ckn_s,1.0,2015-07-12,11:36:27,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,12,Sunday,12.75,11
45630.0,20037.0,classic_dlx_s,1.0,2015-07-12,11:36:27,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,12,Sunday,12.0,11
45631.0,20038.0,ckn_pesto_s,1.0,2015-07-12,11:54:51,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,2015,7,12,Sunday,12.75,11
45632.0,20038.0,pepperoni_m,2.0,2015-07-12,11:54:51,12.5,25.0,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,12,Sunday,25.0,11
45633.0,20038.0,spinach_fet_l,1.0,2015-07-12,11:54:51,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,12,Sunday,20.25,11
45634.0,20039.0,classic_dlx_m,1.0,2015-07-12,12:04:01,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,12,Sunday,16.0,12
45635.0,20039.0,hawaiian_m,1.0,2015-07-12,12:04:01,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,2015,7,12,Sunday,13.25,12
45636.0,20040.0,cali_ckn_l,1.0,2015-07-12,12:13:50,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,12,Sunday,20.75,12
45637.0,20040.0,classic_dlx_m,1.0,2015-07-12,12:13:50,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,12,Sunday,16.0,12
45638.0,20040.0,pepperoni_m,1.0,2015-07-12,12:13:50,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,12,Sunday,12.5,12
45639.0,20040.0,sicilian_s,1.0,2015-07-12,12:13:50,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,2015,7,12,Sunday,12.25,12
45640.0,20040.0,spicy_ital_m,1.0,2015-07-12,12:13:50,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,12,Sunday,16.5,12
45641.0,20040.0,the_greek_l,1.0,2015-07-12,12:13:50,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,2015,7,12,Sunday,20.5,12
45642.0,20041.0,bbq_ckn_s,1.0,2015-07-12,12:28:26,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,2015,7,12,Sunday,12.75,12
45643.0,20041.0,pepperoni_m,1.0,2015-07-12,12:28:26,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,2015,7,12,Sunday,12.5,12
45644.0,20041.0,spicy_ital_s,1.0,2015-07-12,12:28:26,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,12,Sunday,12.5,12
45645.0,20041.0,spinach_fet_s,1.0,2015-07-12,12:28:26,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,2015,7,12,Sunday,12.0,12
45646.0,20042.0,four_cheese_m,1.0,2015-07-12,12:34:39,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,12,Sunday,14.75,12
45647.0,20043.0,cali_ckn_m,1.0,2015-07-12,12:36:41,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,12,Sunday,16.75,12
45648.0,20043.0,cali_ckn_s,1.0,2015-07-12,12:36:41,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,2015,7,12,Sunday,12.75,12
45649.0,20043.0,classic_dlx_m,1.0,2015-07-12,12:36:41,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,2015,7,12,Sunday,16.0,12
45650.0,20043.0,ital_cpcllo_m,1.0,2015-07-12,12:36:41,16.0,16.0,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,2015,7,12,Sunday,16.0,12
45651.0,20043.0,prsc_argla_m,1.0,2015-07-12,12:36:41,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,2015,7,12,Sunday,16.5,12
45652.0,20044.0,four_cheese_m,1.0,2015-07-12,12:38:33,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,2015,7,12,Sunday,14.75,12
45653.0,20045.0,mexicana_l,1.0,2015-07-12,12:43:24,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,2015,7,12,Sunday,20.25,12
45654.0,20046.0,spicy_ital_s,1.0,2015-07-12,12:44:37,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,2015,7,12,Sunday,12.5,12
45655.0,20047.0,brie_carre_s,1.0,2015-07-12,12:53:24,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,2015,7,12,Sunday,23.65,12
45656.0,20047.0,calabrese_l,1.0,2015-07-12,12:53:24,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,2015,7,12,Sunday,20.25,12
